video_file	gloss
63190	individual
63190	individual
63190	inspect
63190	inspect
63190	inspect
63190	inspire
63190	intersection
63190	jewelry
63190	jewelry
63190	jewelry
63190	jewelry
63190	journey
63190	journey
63190	journey
63190	joy
63190	joy
63190	joy
63190	joy
63190	k
63190	k
63190	k
63190	kid
63190	kid
63190	kindergarten
63190	kindergarten
63190	lady
63190	lamp
63190	lamp
63190	last week
63190	last week
63190	league
63190	league
63190	leak
63190	leak
63190	leak
63190	let
63190	liability
63190	liability
63190	librarian
63190	librarian
63190	librarian
63190	little bit
63190	little bit
63190	loan
63190	loan
63190	lord
63190	lord
63190	m
63190	m
63190	melody
63190	melody
63190	melody
63190	melt
63190	midnight
63190	military
63190	mine
63190	mistake
63190	mistake
63190	mistake
63190	mock
63190	motivate
63190	motivate
63190	motivate
63190	murder
63190	murder
63190	n
63190	n
63190	narrow
63190	narrow
63190	necessary
63190	negotiate
63190	negotiate
63190	new york
63190	new york
63190	new york
63190	nine
63190	nine
63190	northwest
63190	northwest
63190	northwest
63190	not yet
63190	not yet
63190	not yet
63190	notice
63190	nun
63190	nun
63190	o
63190	o
63190	o
63190	obsess
63190	obsess
63190	obsess
63190	obsess
63190	obsess
63190	obsess
63190	obtain
63190	occur
63190	occur
63190	odor
63190	odor
63190	or
63190	or
63190	or
63190	oral
63190	oral
63190	our
63190	our
63190	overcome
63190	overcome
63190	pack
63190	pack
63190	painter
63190	painter
63190	painter
63190	part
63190	part
63190	peaceful
63190	peaceful
63190	peel
63190	peel
63190	peel
63190	pennsylvania
63190	pennsylvania
63190	pennsylvania
63190	permit
63190	permit
63190	pickle
63190	pickle
63190	pilot
63190	policeman
63190	poop
63190	poop
63190	potential
63190	potential
63190	poverty
63190	poverty
63190	poverty
63190	precious
63190	precious
63190	precipitation
63190	precise
63190	precise
63190	precise
63190	preschool
63190	pride
63190	pride
63190	prince
63190	prince
63190	principle
63190	principle
63190	principle
63190	process
63190	profit
63190	profit
63190	profit
63190	progress
63190	propaganda
63190	propaganda
63190	proper
63190	proper
63190	proper
63190	psychologist
63190	psychologist
63190	public
63190	publish
63190	publish
63190	purchase
63190	purchase
63190	purchase
63190	pursue
63190	put off
63190	q
63190	q
63190	quality
63190	quality
63190	quarter
63190	quarter
63190	quarter
63190	r
63190	r
63190	r
63190	rage
63190	recliner
63190	recommend
63190	recover
63190	recover
63190	regular
63190	regular
63190	regular
63190	release
63190	release
63190	release
63190	rely
63190	reply
63190	resist
63190	resist
63190	retreat
63190	retreat
63190	roar
63190	robber
63190	roommate
63190	roommate
63190	roommate
63190	rose
63190	ruin
63190	ruin
63190	ruin
63190	ruin
63190	s
63190	salary
63190	saw
63190	saw
63190	scan
63190	scan
63190	scream
63190	sculpture
63190	sculpture
63190	sculpture
63190	sea
63190	sequence
63190	settle
63190	settle
63190	settle
63190	shout
63190	shout
63190	shovel
63190	shovel
63190	sin
63190	singer
63190	sixteen
63190	sixteen
63190	sixteen
63190	ski
63190	skip
63190	skip
63190	someday
63190	someday
63190	someday
63190	soul
63190	soul
63190	spill
63190	spill
63190	spill
63190	spill
63190	spit
63190	spit
63190	spread
63190	spread
63190	spread
63190	sprint
63190	sprint
63190	sprint
63190	squeeze
63190	squeeze
63190	stadium
63190	stadium
63190	sting
63190	sue
63190	sunshine
63190	surrender
63190	suspend
63190	swimming
63190	swimming
63190	swimming
63190	t
63190	t
63190	t
63190	talent
63190	talent
63190	talent
63190	testify
63190	texas
63190	texas
63190	text
63190	text
63190	than
63190	than
63190	therefore
63190	thrill
63190	thrill
63190	thrill
63190	thrill
63190	toilet paper
63190	toilet paper
63190	tolerate
63190	torture
63190	torture
63190	torture
63190	torture
63190	trip
63190	trip
63190	truth
63190	truth
63190	truth
63190	truth
63190	turn
63190	turn
63190	tv
63190	unique
63190	unique
63190	unique
63190	upstairs
63190	upstairs
63190	v
63190	v
63190	v
63190	vacant
63190	vague
63190	vague
63190	valley
63190	vampire
63190	very
63190	very
63190	very
63190	vice president
63190	vice president
63190	viewpoint
63190	viewpoint
63190	viewpoint
63190	visualize
63190	visualize
63190	vlog
63190	vlog
63190	volleyball
63190	volleyball
63190	volleyball
63190	volleyball
63190	w
63190	w
63190	w
63190	washington
63190	washington
63190	washington
63190	washington
63190	waterfall
63190	waterfall
63190	waterfall
63190	waterfall
63190	weigh
63190	weigh
63190	whistle
